% Pendulum System
% b = 0.1, l = 1, g = 9.8, m = 2.5
% x0 = [0, 0]
% t, theta, alpha, F
1.442,0.19536715309301977,-0.4845558865330208,4
1.443,0.19488235357394465,-0.4848471340073804,4
1.444,0.19439726677762362,-0.4851336166001836,4
1.445,0.19391189747110193,-0.4854153317257214,4
1.446,0.19342625042397177,-0.4856922768451242,4
1.447,0.19294033040832514,-0.4859644494663852,4
1.448,0.19245414219870682,-0.4862318471443823,4
1.449,0.1919676905720677,-0.4864944674808995,4
1.45,0.19148098030771793,-0.4867523081246493,4
1.451,0.1909940161872795,-0.4870053667712927,4
1.452,0.19050680299463987,-0.4872536411634593,4
1.453,0.1900193455159047,-0.4874971290907684,4
1.454,0.18953164853935073,-0.4877358283898474,4
1.455,0.1890437168553789,-0.4879697369443514,4
1.456,0.18855555525646753,-0.4881988526849812,4
1.457,0.1880671685371247,-0.4884231735895026,4
1.458,0.18757856149384167,-0.4886426976827624,4
1.459,0.1870897389250456,-0.4888574230367063,4
1.46,0.18660070563105244,-0.4890673477703963,4
1.461,0.18611146641401968,-0.4892724700500257,4
1.462,0.18562202607789954,-0.4894727880889361,4
1.463,0.1851323894283914,-0.4896683001476313,4
1.464,0.18464256127289497,-0.4898590045337934,4
1.465,0.1841525464204629,-0.4900448996022968,4
1.466,0.1836623496817536,-0.4902259837552218,4
1.467,0.18317197586898412,-0.4904022554418685,4
1.468,0.18268142979588284,-0.4905737131587695,4
1.469,0.18219071627764208,-0.4907403554497025,4
1.47,0.18169984013087123,-0.4909021809057025,4
1.471,0.18120880617354918,-0.4910591881650736,4
1.472,0.1807176192249771,-0.4912113759133993,4
1.473,0.18022628410573113,-0.4913587428835541,4
1.474,0.1797348056376151,-0.4915012878557135,4
1.475,0.17924318864361347,-0.4916390096573633,4
1.476,0.1787514379478435,-0.4917719071633096,4
1.477,0.1782595583755083,-0.4918999792956867,4
1.478,0.17776755475284947,-0.4920232250239664,4
1.479,0.17727543190709963,-0.4921416433649656,4
1.48,0.1767831946664351,-0.4922552333828532,4
1.481,0.1762908478599286,-0.4923639941891578,4
1.482,0.1757983963175019,-0.4924679249427738,4
1.483,0.17530584486987827,-0.4925670248499676,4
1.484,0.17481319834853534,-0.492661293164383,4
1.485,0.1743204615856576,-0.4927507291870464,4
1.486,0.173827639414089,-0.4928353322663718,4
1.487,0.17333473666728552,-0.4929151017981641,4
1.488,0.17284175817926803,-0.4929900372256237,4
1.489,0.17234870878457448,-0.4930601380393496,4
1.49,0.17185559331821282,-0.4931254037773416,4
1.491,0.17136241661561358,-0.4931858340250032,4
1.492,0.17086918351258226,-0.4932414284151431,4
1.493,0.17037589884525203,-0.493292186627977,4
1.494,0.16988256745003644,-0.4933381083911282,4
1.495,0.16938919416358192,-0.4933791934796282,4
1.496,0.16889578382272025,-0.4934154417159167,4
1.497,0.1684023412644213,-0.4934468529698408,4
1.498,0.16790887132574567,-0.4934734271586548,4
1.499,0.16741537884379712,-0.4934951642470179,4
1.5,0.1669218686556752,-0.4935120642469933,4
1.501,0.16642834559842803,-0.4935241272180451,4
1.502,0.16593481450900469,-0.493531353267036,4
1.503,0.16544128022420787,-0.4935337425482231,4
1.504,0.1649477475806466,-0.4935312952632561,4
1.505,0.16445422141468866,-0.4935240116611709,4
1.506,0.1639607065624134,-0.4935118920383869,4
1.507,0.16346720785956423,-0.4934949367387001,4
1.508,0.16297373014150127,-0.493473146153279,4
1.509,0.16248027824315409,-0.4934465207206578,4
1.51,0.16198685699897408,-0.4934150609267301,4
1.511,0.16149347124288743,-0.4933787673047421,4
1.512,0.16100012580824763,-0.4933376404352845,4
1.513,0.160506825527788,-0.4932916809462854,4
1.514,0.16001357523357462,-0.4932408895130018,4
1.515,0.15952037975695876,-0.4931852668580102,4
1.516,0.1590272439285299,-0.4931248137511981,4
1.517,0.1585341725780679,-0.4930595310097537,4
1.518,0.1580411705344963,-0.4929894194981562,4
1.519,0.15754824262583456,-0.4929144801281638,4
1.52,0.1570553936791511,-0.4928347138588049,4
1.521,0.156562628520516,-0.4927501216963642,4
1.522,0.15606995197495346,-0.4926607046943722,4
1.523,0.15557736886639495,-0.4925664639535917,4
1.524,0.1550848840176318,-0.4924674006220056,4
1.525,0.15459250225026802,-0.4923635158948024,4
1.526,0.15410022838467302,-0.4922548110143636,4
1.527,0.1536080672399347,-0.4921412872702484,4
1.528,0.1531160236338118,-0.4920229459991793,4
1.529,0.15262410238268734,-0.4918997885850264,4
1.53,0.15213230830152094,-0.4917718164587917,4
1.531,0.15164064620380224,-0.4916390310985938,4
1.532,0.15114912090150323,-0.49150143402965,4
1.533,0.15065773720503164,-0.4913590268242597,4
1.534,0.15016649992318354,-0.4912118111017869,4
1.535,0.14967541386309646,-0.4910597885286419,4
1.536,0.1491844838302024,-0.4909029608182625,4
1.537,0.14869371462818068,-0.4907413297310964,4
1.538,0.148203111058911,-0.4905748970745801,4
1.539,0.14771267792242654,-0.4904036647031194,4
1.54,0.14722242001686686,-0.4902276345180699,4
1.541,0.14673234213843117,-0.4900468084677152,4
1.542,0.1462424490813312,-0.4898611885472463,4
1.543,0.14575274563774437,-0.4896707767987393,4
1.544,0.1452632365977672,-0.4894755753111337,4
1.545,0.14477392674936798,-0.4892755862202093,4
1.546,0.1442848208783403,-0.489070811708564,4
1.547,0.14379592376825615,-0.4888612540055885,4
1.548,0.1433072402004192,-0.488646915387444,4
1.549,0.1428187749538179,-0.4884277981770371,4
1.55,0.14233053280507896,-0.4882039047439945,4
1.551,0.1418425185284204,-0.4879752375046381,4
1.552,0.14135473689560515,-0.487741798921959,4
1.553,0.1408671926758943,-0.4875035915055911,4
1.554,0.1403798906360003,-0.4872606178117843,4
1.555,0.13989283554004067,-0.4870128804433775,4
1.556,0.1394060321494912,-0.4867603820497706,4
1.557,0.13891948522313952,-0.4865031253268972,4
1.558,0.13843319951703864,-0.4862411130171944,4
1.559,0.13794717978446025,-0.4859743479095755,4
1.56,0.13746143077584852,-0.4857028328393996,4
1.561,0.13697595723877354,-0.4854265706884415,4
1.562,0.13649076391788495,-0.4851455643848621,4
1.563,0.1360058555548657,-0.4848598169031768,4
1.564,0.1355212368883855,-0.4845693312642241,4
1.565,0.13503691265405462,-0.4842741105351348,4
1.566,0.13455288758437775,-0.4839741578292989,4
1.567,0.13406916640870759,-0.4836694763063332,4
1.568,0.13358575385319874,-0.4833600691720481,4
1.569,0.13310265464076151,-0.4830459396784145,4
1.57,0.1326198734910158,-0.4827270911235289,4
1.571,0.132137415120245,-0.4824035268515801,4
1.572,0.13165528424134992,-0.4820752502528129,4
1.573,0.1311734855638028,-0.4817422647634942,4
1.574,0.1306920237936012,-0.4814045738658758,4
1.575,0.13021090363322219,-0.4810621810881592,4
1.576,0.1297301297815764,-0.4807150900044584,4
1.577,0.12924970693396204,-0.4803633042347629,4
1.578,0.1287696397820191,-0.4800068274448997,4
1.579,0.12828993301368374,-0.4796456633464957,4
1.58,0.12781059131314218,-0.4792798156969394,4
1.581,0.1273316193607852,-0.4789092882993409,4
1.582,0.12685302183316244,-0.4785340850024941,4
1.583,0.12637480340293658,-0.4781542097008349,4
1.584,0.125896968738838,-0.4777696663344028,4
1.585,0.1254195225056189,-0.4773804588887988,4
1.586,0.1249424693640081,-0.4769865913951456,4
1.587,0.1244658139706653,-0.4765880679300439,4
1.588,0.1239895609781358,-0.4761848926155324,4
1.589,0.1235137150348049,-0.4757770696190445,4
1.59,0.12303828078485272,-0.4753646031533649,4
1.591,0.12256326286820893,-0.4749474974765869,4
1.592,0.12208866592050722,-0.474525756892068,4
1.593,0.12161449457304033,-0.4740993857483863,4
1.594,0.12114075345271474,-0.4736683884392952,4
1.595,0.1206674471820056,-0.4732327694036781,4
1.596,0.12019458037891145,-0.4727925331255037,4
1.597,0.11972215765690952,-0.4723476841337791,4
1.598,0.11925018362491042,-0.4718982270025036,4
1.599,0.1187786628872133,-0.4714441663506215,4
1.6,0.11830760004346096,-0.4709855068419758,4
1.601,0.11783699968859497,-0.4705222531852589,4
1.602,0.11736686641281087,-0.4700544101339657,4
1.603,0.11689720480151337,-0.4695819824863437,4
1.604,0.11642801943527167,-0.469104975085345,4
1.605,0.1159593148897749,-0.4686233928185762,4
1.606,0.11549109573578722,-0.4681372406182486,4
1.607,0.11502336653910368,-0.4676465234611276,4
1.608,0.11455613186050514,-0.467151246368482,4
1.609,0.11408939625571453,-0.4666514144060326,4
1.61,0.11362316427535167,-0.4661470326839008,4
1.611,0.1131574404648896,-0.4656381063565562,4
1.612,0.11269222936460975,-0.4651246406227638,4
1.613,0.11222753550955805,-0.4646066407255315,4
1.614,0.11176336342950048,-0.4640841119520564,4
1.615,0.11129971764887912,-0.4635570596336712,4
1.616,0.11083660268676787,-0.4630254891457889,4
1.617,0.11037402305682867,-0.4624894059078497,4
1.618,0.10991198326726721,-0.4619488153832644,4
1.619,0.10945048782078927,-0.4614037230793597,4
1.62,0.1089895412145567,-0.4608541345473217,4
1.621,0.10852914794014361,-0.4603000553821394,4
1.622,0.10806931248349276,-0.4597414912225485,4
1.623,0.10761003932487165,-0.4591784477509737,4
1.624,0.10715133293882904,-0.4586109306934704,4
1.625,0.10669319779415128,-0.4580389458196675,4
1.626,0.10623563835381886,-0.4574624989427085,4
1.627,0.10577865907496288,-0.4568815959191924,4
1.628,0.10532226440882164,-0.4562962426491141,4
1.629,0.1048664588006974,-0.4557064450758049,4
1.63,0.1044112466899129,-0.4551122091858726,4
1.631,0.10395663250976833,-0.4545135410091395,4
1.632,0.1035026206874981,-0.4539104466185828,4
1.633,0.1030492156442276,-0.4533029321302721,4
1.634,0.1025964217949304,-0.4526910037033081,4
1.635,0.10214424354838515,-0.4520746675397597,4
1.636,0.10169268530713256,-0.4514539298846015,4
1.637,0.10124175146743276,-0.4508287970256505,4
1.638,0.10079144641922233,-0.4501992752935028,4
1.639,0.10034177454607165,-0.44956537106146893,4
1.64,0.09989274022514234,-0.4489270907455104,4
1.641,0.09944434782714437,-0.4482844408041735,4
1.642,0.09899660171629387,-0.4476374277385253,4
1.643,0.0985495062502705,-0.4469860580920871,4
1.644,0.09810306578017501,-0.44633033845076897,4
1.645,0.09765728465048691,-0.4456702754428028,4
1.646,0.09721216719902241,-0.4450058757386752,4
1.647,0.09676771775689191,-0.4443371460510611,4
1.648,0.0963239406484581,-0.4436640931347548,4
1.649,0.09588084019129381,-0.44298672378660253,4
1.65,0.09543842069614,-0.4423050448454341,4
1.651,0.09499668646686389,-0.441619063191993,4
1.652,0.09455564180041703,-0.4409287857488681,4
1.653,0.09411529098679361,-0.44023421948042313,4
1.654,0.09367563830898869,-0.43953537139272664,4
1.655,0.09323668804295644,-0.43883224853348163,4
1.656,0.09279844445756882,-0.43812485799195444,4
1.657,0.0923609118145739,-0.4374132068989031,4
1.658,0.09192409436855431,-0.4366973024265057,4
1.659,0.09148799636688631,-0.43597715178828866,4
1.66,0.09105262204969798,-0.43525276223905296,4
1.661,0.09061797564982833,-0.4345241410748025,4
1.662,0.09018406139278615,-0.43379129563266955,4
1.663,0.08975088349670872,-0.43305423329084153,4
1.664,0.08931844617232117,-0.4323129614684865,4
1.665,0.08888675362289511,-0.4315674876256793,4
1.666,0.08845581004420827,-0.4308178192633251,4
1.667,0.08802561962450335,-0.43006396392308543,4
1.668,0.08759618654444751,-0.4293059291873015,4
1.669,0.08716751497709177,-0.4285437226789184,4
1.67,0.08673960908783034,-0.4277773520614085,4
1.671,0.08631247303436027,-0.4270068250386941,4
1.672,0.08588611096664102,-0.4262321493550705,4
1.673,0.08546052702685418,-0.42545333279512804,4
1.674,0.08503572534936321,-0.4246703831836739,4
1.675,0.08461171006067329,-0.4238833083856537,4
1.676,0.08418848527939125,-0.4230921163060722,4
1.677,0.08376605511618562,-0.42229681488991433,4
1.678,0.08334442367374666,-0.4214974121220656,4
1.679,0.0829235950467465,-0.42069391602723133,4
1.68,0.08250357332179949,-0.419886334669857,4
1.681,0.08208436257742245,-0.4190746761540468,4
1.682,0.0816659668839951,-0.41825894862348234,4
1.683,0.08124839030372057,-0.4174391602613414,4
1.684,0.08083163689058588,-0.4166153192902156,4
1.685,0.08041571069032279,-0.4157874339720281,4
1.686,0.08000061574036828,-0.4149555126079508,4
1.687,0.07958635606982559,-0.414119563538321,4
1.688,0.07917293569942499,-0.4132795951425584,4
1.689,0.07876035864148487,-0.4124356158390802,4
1.69,0.0783486288998727,-0.4115876340852178,4
1.691,0.07793775046996627,-0.4107356583771313,4
1.692,0.07752772733861492,-0.40987969724972495,4
1.693,0.07711856348410084,-0.4090197592765618,4
1.694,0.0767102628761005,-0.40815585306977714,4
1.695,0.07630282947564618,-0.4072879872799932,4
1.696,0.07589626723508741,-0.406416170596232,4
1.697,0.07549058009805286,-0.40554041174582833,4
1.698,0.07508577199941197,-0.40466071949434335,4
1.699,0.07468184686523677,-0.4037771026454759,4
1.7,0.07427880861276395,-0.4028895700409748,4
1.701,0.07387666115035675,-0.4019981305605504,4
1.702,0.07347540837746712,-0.4011027931217861,4
1.703,0.07307505418459793,-0.4002035666800489,4
1.704,0.07267560245326526,-0.3993004602283997,4
1.705,0.07227705705596077,-0.39839348279750386,4
1.706,0.07187942185611415,-0.39748264345554074,4
1.707,0.07148270070805576,-0.39656795130811295,4
1.708,0.07108689745697917,-0.3956494154981558,4
1.709,0.07069201593890401,-0.3947270452058454,4
1.71,0.07029805998063877,-0.3938008496485074,4
1.711,0.06990503339974363,-0.39287083808052475,4
1.712,0.06951294000449368,-0.3919370197932453,4
1.713,0.06912178359384182,-0.3909994041148889,4
1.714,0.06873156795738208,-0.39005800041045513,4
1.715,0.068342296875313,-0.3891128180816282,4
1.716,0.06795397411840078,-0.3881638665666845,4
1.717,0.06756660344794299,-0.3872111553403976,4
1.718,0.06718018861573208,-0.38625469391394446,4
1.719,0.066794733364019,-0.3852944918348099,4
1.72,0.06641024142547704,-0.38433055868669136,4
1.721,0.06602671652316572,-0.3833629040894039,4
1.722,0.06564416237049467,-0.3823915376987833,4
1.723,0.0652625826711877,-0.3814164692065907,4
1.724,0.06488198111924703,-0.38043770834041535,4
1.725,0.06450236139891748,-0.379455264863578,4
1.726,0.0641237271846508,-0.3784691485750331,4
1.727,0.06374608214107025,-0.3774793693092716,4
1.728,0.06336942992293493,-0.37648593693622245,4
1.729,0.06299377417510461,-0.3754888613611549,4
1.73,0.06261911853250439,-0.3744881525245792,4
1.731,0.06224546662008959,-0.3734838204021472,4
1.732,0.06187282205281056,-0.3724758750045545,4
1.733,0.06150118843557795,-0.3714643263774388,4
1.734,0.06113056936322759,-0.370449184601281,4
1.735,0.060760968420485915,-0.36943045979130484,4
1.736,0.06039238918193529,-0.36840816209737537,4
1.737,0.060024835211979315,-0.3673823017038986,4
1.738,0.05965831006480855,-0.3663528888297197,4
1.739,0.05929281728436603,-0.36531993372802163,4
1.74,0.058928360404313075,-0.3642834466862224,4
1.741,0.05856494294799512,-0.36324343802587367,4
1.742,0.05820256842840765,-0.3621999181025568,4
1.743,0.057841240348162334,-0.3611528973057808,4
1.744,0.05748096219945304,-0.36010238605887845,4
1.745,0.057121737464022236,-0.35904839481890266,4
1.746,0.05676356961312734,-0.3579909340765225,4
1.747,0.05640646210750705,-0.3569300143559188,4
1.748,0.056050418397348124,-0.35586564621467925,4
1.749,0.055695441922251884,-0.3547978402436939,4
1.75,0.055341536111201135,-0.3537266070670492,4
1.751,0.05498870438252699,-0.3526519573419227,4
1.752,0.05463695014387583,-0.35157390175847725,4
1.753,0.05428627679217652,-0.3504924510397541,4
1.754,0.05393668771360749,-0.3494076159415668,4
1.755,0.053588186283564154,-0.34831940725239435,4
1.756,0.053240775866626275,-0.3472278357932734,4
1.757,0.05289445981652555,-0.3461329124176912,4
1.758,0.05254924147611318,-0.3450346480114775,4
1.759,0.05220512417732766,-0.34393305349269643,4
1.76,0.051862111241162634,-0.3428281398115382,4
1.761,0.05152020597763484,-0.3417199179502097,4
1.762,0.051179411685752255,-0.3406083989228262,4
1.763,0.05083973165348212,-0.3394935937753012,4
1.764,0.05050116915771943,-0.33837551358523704,4
1.765,0.05016372746425518,-0.33725416946181513,4
1.766,0.049827409827744966,-0.3361295725456852,4
1.767,0.049492219491677564,-0.33500173400885447,4
1.768,0.04915815968834369,-0.33387066505457763,4
1.769,0.04882523363880485,-0.33273637691724467,4
1.77,0.04849344455286228,-0.3315988808622696,4
1.771,0.048162795629026006,-0.3304581881859788,4
1.772,0.047833290054484036,-0.3293143102154986,4
1.773,0.047504931005071686,-0.32816725830864346,4
1.774,0.047177721645240936,-0.3270170438538023,4
1.775,0.04685166512802996,-0.3258636782698262,4
1.776,0.04652676459503279,-0.32470717300591473,4
1.777,0.04620302317636903,-0.3235475395415026,4
1.778,0.045880443990653726,-0.32238478938614534,4
1.779,0.04555903014496735,-0.3212189340794058,4
1.78,0.04523878473482585,-0.3200499851907389,4
1.781,0.04491971084415092,-0.3188779543193774,4
1.782,0.04460181154524025,-0.3177028530942165,4
1.783,0.04428508989873802,-0.3165246931736988,4
1.784,0.04396954895360538,-0.3153434862456985,4
1.785,0.0436551917470912,-0.3141592440274055,4
1.786,0.04334202130470275,-0.31297197826520945,4
1.787,0.043030040640176695,-0.31178170073458267,4
1.788,0.04271925275545005,-0.3105884232399641,4
1.789,0.04240966064063133,-0.309392157614642,4
1.79,0.04210126727397178,-0.30819291572063634,4
1.791,0.0417940756218368,-0.3069907094485818,4
1.792,0.04148808863867734,-0.30578555071760966,4
1.793,0.041183309267001554,-0.30457745147522924,4
1.794,0.04087974043734656,-0.30336642369721023,4
1.795,0.04057738506825013,-0.3021524793874636,4
1.796,0.040276246066222876,-0.3009356305779226,4
1.797,0.039976326325720096,-0.299715889328424,4
1.798,0.039677628729114164,-0.2984932677265878,4
1.799,0.03938015614666668,-0.2972677778876984,4
1.8,0.039083911436501,-0.2960394319545839,4
1.801,0.038788897444574845,-0.2948082420974962,4
1.802,0.0384951170046528,-0.29357422051399035,4
1.803,0.03820257293827929,-0.2923373794288037,4
1.804,0.03791126805475143,-0.2910977310937348,4
1.805,0.037621205151092026,-0.28985528778752223,4
1.806,0.037332387012022794,-0.288610061815723,4
1.807,0.03704481640993761,-0.28736206551059057,4
1.808,0.036758496104875964,-0.28611131123095285,4
1.809,0.036473428844496385,-0.2848578113620898,4
1.81,0.036189617364050235,-0.28360157831561106,4
1.811,0.035907064386355325,-0.28234262452933256,4
1.812,0.035625772621769955,-0.2810809624671541,4
1.813,0.035345744768166834,-0.27981660461893554,4
1.814,0.035066983510907264,-0.27854956350037313,4
1.815,0.034789491522815394,-0.2772798516528761,4
1.816,0.03451327146415264,-0.2760074816434422,4
1.817,0.034238325982592126,-0.2747324660645333,4
1.818,0.033964657713193444,-0.2734548175339513,4
1.819,0.03369226927837727,-0.27217454869471264,4
1.82,0.033421163287900374,-0.2708916722149237,4
1.821,0.03315134233883062,-0.26960620078765535,4
1.822,0.032882809015522006,-0.2683181471308173,4
1.823,0.03261556588959006,-0.2670275239870325,4
1.824,0.032349615519887145,-0.2657343441235109,4
1.825,0.03208496045247801,-0.2644386203319235,4
1.826,0.03182160322061545,-0.2631403654282755,4
1.827,0.031559546344716013,-0.26183959225277986,4
1.828,0.03129879233233599,-0.2605363136697301,4
1.829,0.03103934367814737,-0.2592305425673734,4
1.83,0.030781202863914014,-0.257922291857783,4
1.831,0.030524372358467926,-0.25661157447673044,4
1.832,0.03026885461768569,-0.2552984033835578,4
1.833,0.030014652084465,-0.2539827915610501,4
1.834,0.029761767188701275,-0.2526647520153061,4
1.835,0.02951020234726451,-0.2513442977756102,4
1.836,0.029259959963976182,-0.2500214418943038,4
1.837,0.029011042429586274,-0.24869619744665614,4
1.838,0.028763452121750487,-0.2473685775307353,4
1.839,0.028517191405007563,-0.24603859526727825,4
1.84,0.028272262630756637,-0.244706263799562,4
1.841,0.028028668137234935,-0.243371596293273,4
1.842,0.027786410249495356,-0.24203460593637785,4
1.843,0.02754549127938439,-0.24069530593899216,4
1.844,0.027305913525519983,-0.23935370953325066,4
1.845,0.027067679273269744,-0.2380098299731765,4
1.846,0.026830790794729054,-0.2366636805345501,4
1.847,0.02659525034869947,-0.2353152745147779,4
1.848,0.026361060180667237,-0.23396462523276165,4
1.849,0.02612822252278184,-0.2326117460287664,4
1.85,0.025896739593834796,-0.23125665026428885,4
1.851,0.025666613599238507,-0.2298993513219253,4
1.852,0.02543784673100528,-0.22853986260524015,4
1.853,0.02521044116772648,-0.22717819753863264,4
1.854,0.024984399074551782,-0.22581436956720505,4
1.855,0.024759722603168603,-0.2244483921566297,4
1.856,0.0245364138917816,-0.22308027879301606,4
1.857,0.024314475065092434,-0.2217100429827777,4
1.858,0.024093908234279458,-0.22033769825249871,4
1.859,0.02387471549697775,-0.2189632581488008,4
1.86,0.02365689893725914,-0.2175867362382089,4
1.861,0.023440460625612447,-0.2162081461070178,4
1.862,0.023225402618923786,-0.21482750136115794,4
1.863,0.02301172696045709,-0.2134448156260611,4
1.864,0.022799435679834664,-0.21206010254652596,4
1.865,0.022588530793017984,-0.21067337578658363,4
1.866,0.022379014302288548,-0.20928464902936272,4
1.867,0.02217088819622889,-0.2078939359769544,4
1.868,0.02196415444970376,-0.20650125035027728,4
1.869,0.021758815023841343,-0.20510660588894195,4
1.87,0.021554871866014774,-0.20371001635111566,4
1.871,0.02135232690982361,-0.2023114955133864,4
1.872,0.021151182075075558,-0.20091105717062727,4
1.873,0.02095143926776832,-0.19950871513586044,4
1.874,0.020753100380071523,-0.19810448324012048,4
1.875,0.020556167290308843,-0.19669837533231874,4
1.876,0.020360641862940225,-0.19529040527910607,4
1.877,0.020166525948544286,-0.1938805869647368,4
1.878,0.019973821383800786,-0.1924689342909312,4
1.879,0.01978252999147331,-0.19105546117673886,4
1.88,0.019592653580392035,-0.1896401815584013,4
1.881,0.019404193945436656,-0.18822310938921485,4
1.882,0.019217152867519464,-0.18680425863939265,4
1.883,0.019031532113568495,-0.18538364329592744,4
1.884,0.01884733343651093,-0.1839612773624534,4
1.885,0.018664558575256517,-0.18253717485910842,4
1.886,0.01848320925468121,-0.18111134982239546,4
1.887,0.018303287185610896,-0.1796838163050449,4
1.888,0.01812479406480532,-0.17825458837587554,4
1.889,0.017947731574942075,-0.1768236801196562,4
1.89,0.017772101384600784,-0.1753911056369669,4
1.891,0.017597905148247404,-0.17395687904406,4
1.892,0.017425144506218668,-0.172521014472721,4
1.893,0.017253821084706668,-0.1710835260701296,4
1.894,0.017083936495743583,-0.16964442799872007,4
1.895,0.016915492337186522,-0.16820373443604186,4
1.896,0.01674849019270254,-0.1667614595746199,4
1.897,0.016582931631753794,-0.16531761762181504,4
1.898,0.01641881820958279,-0.16387222279968386,4
1.899,0.016256151467197822,-0.16242528934483874,4
1.9,0.01609493293135853,-0.1609768315083077,4
1.901,0.015935164114561612,-0.15952686355539394,4
1.902,0.015776846515026647,-0.15807539976553564,4
1.903,0.015619981616682087,-0.1566224544321651,4
1.904,0.015464570889151397,-0.15516804186256802,4
1.905,0.015310615787739266,-0.1537121763777429,4
1.906,0.015158117753418087,-0.15225487231225998,4
1.907,0.015007078212814438,-0.15079614401411975,4
1.908,0.014857498578195804,-0.14933600584461235,4
1.909,0.014709380247457387,-0.1478744721781758,4
1.91,0.014562724604109104,-0.1464115574022546,4
1.911,0.014417533017262648,-0.14494727591715814,4
1.912,0.014273806841618802,-0.1434816421359191,4
1.913,0.0141315474174548,-0.1420146704841514,4
1.914,0.013990756070611843,-0.1405463753999084,4
1.915,0.013851434112482831,-0.1390767713335409,4
1.916,0.013713582840000151,-0.13760587274755465,4
1.917,0.013577203535623635,-0.13613369411646847,4
1.918,0.013442297467328687,-0.13466024992667158,4
1.919,0.013308865888594512,-0.1331855546762811,4
1.92,0.013176910038392529,-0.13170962287499952,4
1.921,0.013046431141174871,-0.1302324690439719,4
1.922,0.012917430406863101,-0.1287541077156431,4
1.923,0.012789909030837,-0.12727455343361474,4
1.924,0.012663868193923553,-0.12579382075250234,4
1.925,0.012539309062386029,-0.12431192423779187,4
1.926,0.012416232787913246,-0.12282887846569693,4
1.927,0.012294640507608975,-0.12134469802301495,4
1.928,0.012174533343981449,-0.11985939750698416,4
1.929,0.012055912404933049,-0.1183729915251398,4
1.93,0.011938778783750142,-0.11688549469517052,4
1.931,0.011823133559093034,-0.11539692164477483,4
1.932,0.011708977794986081,-0.113907287011517,4
1.933,0.011596312540807948,-0.11241660544268345,4
1.934,0.011485138831282,-0.11092489159513864,4
1.935,0.01137545768646685,-0.10943216013518088,4
1.936,0.011267270111747043,-0.10793842573839836,4
1.937,0.011160577097823891,-0.10644370308952476,4
1.938,0.011055379620706433,-0.10494800688229504,4
1.939,0.010951678641702578,-0.1034513518193009,4
1.94,0.010849475107410337,-0.10195375261184633,4
1.941,0.010748769949709263,-0.10045522397980317,4
1.942,0.010649564085751984,-0.09895578065146618,4
1.943,0.010551858417955917,-0.09745543736340866,4
1.944,0.010455653833995084,-0.09595420886033727,4
1.945,0.010360951206792122,-0.09445210989494765,4
1.946,0.010267751394510407,-0.09294915522777891,4
1.947,0.010176055240546336,-0.09144535962706908,4
1.948,0.010085863573521743,-0.08994073786860976,4
1.949,0.00999717720727646,-0.08843530473560109,4
1.95,0.009909996940861048,-0.0869290750185065,4
1.951,0.009824323558529646,-0.08542206351490743,4
1.952,0.009740157829732962,-0.083914285029358,4
1.953,0.009657500509111443,-0.08240575437323962,4
1.954,0.009576352336488554,-0.08089648636461542,4
1.955,0.009496714036864216,-0.07938649582808496,4
1.956,0.009418586320408408,-0.07787579759463832,4
1.957,0.009341969882454877,-0.07636440650151077,4
1.958,0.009266865403495026,-0.07485233739203698,4
1.959,0.009193273549171939,-0.07333960511550514,4
1.96,0.009121194970274537,-0.07182622452701132,4
1.961,0.009050630302731897,-0.07031221048731363,4
1.962,0.008981580167607719,-0.06879757786268627,4
1.963,0.008914045171094922,-0.06728234152477353,4
1.964,0.008848025904510398,-0.06576651635044393,4
1.965,0.008783522944289916,-0.06425011722164417,4
1.966,0.00872053685198315,-0.0627331590252529,4
1.967,0.008659068174248885,-0.06121565665293481,4
1.968,0.008599117442850345,-0.05969762500099439,4
1.969,0.008540685174650682,-0.05817907897022965,4
1.97,0.008483771871608587,-0.05666003346578605,4
1.971,0.008428378020774086,-0.05514050339701013,4
1.972,0.008374504094284446,-0.053620503677303206,4
1.973,0.00832215054936025,-0.052100049223975105,4
1.974,0.008271317828301606,-0.050579154958097707,4
1.975,0.008222006358484508,-0.04905783580435862,4
1.976,0.008174216552357349,-0.04753610669091472,4
1.977,0.008127948807437555,-0.04601398254924573,4
1.978,0.008083203506308409,-0.04449147831400769,4
1.979,0.008039981016615981,-0.0429686089228865,4
1.98,0.00799828169106622,-0.041445389316451385,4
1.981,0.007958105867422198,-0.03992183443800836,4
1.982,0.007919453868501498,-0.0383979592334536,4
1.983,0.007882326002173742,-0.03687377865112695,4
1.984,0.007846722561358262,-0.03534930764166526,4
1.985,0.007812643824021939,-0.03382456115785579,4
1.986,0.00778009005317717,-0.03229955415448954,4
1.987,0.00774906149687998,-0.03077430158821469,4
1.988,0.007719558388228288,-0.02924881841738985,4
1.989,0.007691580945360336,-0.02772311960193744,4
1.99,0.007665129371453224,-0.026197220103197024,4
1.991,0.007640203854721625,-0.024671134883778607,4
1.992,0.007616804568416645,-0.02314487890741594,4
1.993,0.007594931670824803,-0.021618467138819875,4
1.994,0.007574585305267197,-0.0200919145435316,4
1.995,0.007555765600098775,-0.018565236087776008,4
1.996,0.007538472668707794,-0.017038446738314963,4
1.997,0.0075227066095153875,-0.015511561462300625,4
1.998,0.007508467505975309,-0.013984595227128761,4
1.999,0.007495755426573811,-0.012457563000292025,4
2.0,0.007484570424829658,-0.010930479749233321,4
