37.79435034300013,24.243206771000132,13.551143572,"[-1.58697028e+00 -1.57111478e-01  8.13028780e+04  1.66058063e-01  4.44502654e+03  2.08301939e+00  1.13286360e+00]","[0.0906039335690423, 0.9995204631545327, 9.972237805766333, 2.621942128653931, 0.6051081527446827, 0.24843716633713203, 0.14133122032012502, 0.10252018167940025]"
57.85102043799998,43.88323867300005,13.967781764999927,"[-0.20000261  0.87830543 -1.00109058  0.03045617  0.10153431  2.01965832  1.12120471]","[0.2930008128504793, 0.2930008128504793, 0.2529286058744049, 0.20921953471949628, 0.20921953471949628, 0.20921953471949628, 0.20921953471949628, 0.20921953471949628, 0.20921953471949628, 0.20921953471949628, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.12819808185624115, 0.11941713800200024, 0.11941713800200024, 0.11941713800200024, 0.11941713800200024, 0.11941713800200024, 0.11941713800200024, 0.11941713800200024, 0.11941713800200024, 0.0993686109873832, 0.027496987176216858, 0.013694515470490547, 0.06770444427694784, 1.1951443116826055, 0.13723833087061302, 0.08471294122879318, 0.04393170064338222]"
41.75945711999975,28.42071777000001,13.338739349999742,"[ 0.07434833  0.42748522 11.5911999   0.02726052  0.36595861  2.05493227  1.06991835]","[0.17900403041878868, 0.15855910197311504, 0.15855910197311504, 0.15855910197311504, 0.15855910197311504, 0.15855910197311504, 0.15855910197311504, 0.15855910197311504, 0.10119897764018214, 0.10119897764018214, 0.10119897764018214, 0.10119897764018214, 0.10119897764018214, 0.10119897764018214, 0.10119897764018214, 0.10119897764018214, 0.10119897764018214, 0.038287726159001036, 0.010831036138705046, 0.00785972310937697, 0.007701335660485187, 0.007629914524080422, 0.007628316492564145, 0.007628161336976978, 0.007628119241437114]"
4099.6453634810005,25.13360510199982,4074.511758379,"[9.32457010e-02 7.53629949e-01 3.28395804e+08 2.51840367e+03 5.32928356e+06 9.56320270e+07 8.55154401e+05]","[0.017317031784780404, 0.64513062679354, 0.10810890311189314, 0.02854182956716835]"
38.343459749999965,24.931293222000022,13.412166527999943,"[135.91840631 381.50605997 219.53639042   1.37293616 -47.95972081   2.44070088   1.33783843]","[0.28726109728874777, 0.09901363217862501, 0.702970912655953, 5.068321951682548, 1.6941015524580947, 0.7469575148101838, 0.44085239556679384, 0.4392798634494189, 0.4834248342217736]"
38.48954261900053,24.986830963000102,13.502711656000429,"[ 0.07435893  0.42756352 11.5931244   0.02724532  0.366057    2.05502267  1.06987512]","[0.11434892227391125, 0.11434892227391125, 0.05567748216195843, 0.012683628740323288, 0.008698192186261262, 0.007793983008093058, 0.007729944470282134, 0.007628904239782007, 0.00762825447671667, 0.007628147098032599]"
29.589347550999264,25.599672017999183,3.9896755330000815,"[0.03372305 0.20004517 6.48633796 0.03504291 0.25080495 1.99884165 1.10044004]","[1.1465124730132905, 1.1465124730132905, 1.1465124730132905, 1.1465124730132905, 1.1465124730132905, 0.03254566970760172, 0.01012802277647255, 4.2519552801052476e-05]"
41.86059508800008,28.243321582000135,13.617273505999947,"[ 0.07431358  0.42721039 11.58759383  0.02731641  0.36570285  2.05461152  1.07007277]","[1.4786443858213552, 0.13586509106869216, 0.13586509106869216, 0.13586509106869216, 0.13586509106869216, 0.13586509106869216, 0.11606864440783324, 0.11606864440783324, 0.11606864440783324, 0.11606864440783324, 0.11606864440783324, 0.11606864440783324, 0.11606864440783324, 0.10567281580510858, 0.10567281580510858, 0.09246643267686191, 0.016515049504374733, 0.00897844338750861, 0.007642026780722696, 0.007629628677788336, 0.007628359257954565, 0.007628169063464055, 0.007628136274386487]"
37.666917612999896,24.36495994300003,13.301957669999865,"[-1.89583747  0.99438962 -4.54477548 -0.07280667  0.08670756  2.01346837  1.12799582]","[0.0852279734547317, 2.655806819826528, 0.7248542049679799, 0.36691758054747214, 0.23951635373105165, 0.17810700760433834, 0.06945899240094111, 0.03459569608824543]"
54.285565545999816,40.57094519400016,13.714620351999656,"[ 3.73640532e+00  1.26384012e+00  4.14290225e+05  8.88683306e-02 -9.94974031e+03  2.39992720e+00  9.60141304e-01]","[0.37060120135316216, 0.37060120135316216, 0.37060120135316216, 0.37060120135316216, 0.37060120135316216, 0.37060120135316216, 0.37060120135316216, 0.37060120135316216, 0.37060120135316216, 0.33533718131032814, 0.33533718131032814, 0.33533718131032814, 0.33533718131032814, 0.33533718131032814, 0.33533718131032814, 0.33533718131032814, 0.2526465395940543, 0.2489939003389234, 0.2489939003389234, 0.2489939003389234, 0.2489939003389234, 0.2489939003389234, 0.2489939003389234, 0.2489939003389234, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.22680496532119448, 0.2092965030262198, 0.06414098324724214, 0.023417532514126944, 8.2296014602925, 2.049917733574946, 0.1887694688913055, 1.0033703819836037, 1.9185673022630103, 0.8421592760492953]"
