"info","Element 'External Grid' is local reference in separated area of 'BB'"
"info","Calculating load flow..."
"info","-------------------------------------------------------------------------------------"
"info","Start Newton-Raphson Algorithm..."
"info","Load flow iteration: 0"
"info","Load flow iteration: 1"
"info","Load flow iteration: 2"
"info","Newton-Raphson converged with 2 iterations."
"info","Load flow calculation successful."
"info","-------------------------------------------------------------------------------------"
"info","     Report of Control Condition for Relevant Controllers"
"info","-------------------------------------------------------------------------------------"
"info","Control conditions for all controllers of interest are fulfilled."
"info","Element 'External Grid' is local reference in separated area of 'BB'"
"info","Element 'External Grid' is reference in 60,0 Hz-system"
"info","(t=-100:000 ms) Initial conditions calculated."
"other","All calcula     BB          BB          BB       WT Type 3   WT Type 3   WT Type 3   WT Type 3  "
"other","   Time      phiu/deg     u/p.u.      u1/p.u.   i1:bus1/p.u i1i:bus1/p. i1r:bus1/p. cosphi:bus1 "
"other","    -0.1000     -0.0311      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0990     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0980     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0970     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0960     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0950     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0940     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0930     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0920     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0910     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0900     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0890     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0880     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0870     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0860     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0850     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0840     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0830     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0820     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0810     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0800     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0790     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0780     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0770     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0760     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0750     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0740     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0730     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0720     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0710     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0700     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0690     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0680     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0670     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0660     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","All calcula     BB          BB          BB       WT Type 3   WT Type 3   WT Type 3   WT Type 3  "
"other","   Time      phiu/deg     u/p.u.      u1/p.u.   i1:bus1/p.u i1i:bus1/p. i1r:bus1/p. cosphi:bus1 "
"other","    -0.0650     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0640     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0630     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0620     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0610     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0600     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0590     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0580     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0570     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0560     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0550     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0540     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0530     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0520     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0510     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0500     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0490     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0480     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0470     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0460     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0450     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0440     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0430     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0420     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0410     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0400     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0390     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0380     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0370     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0360     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0350     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0340     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0330     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0320     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0310     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","All calcula     BB          BB          BB       WT Type 3   WT Type 3   WT Type 3   WT Type 3  "
"other","   Time      phiu/deg     u/p.u.      u1/p.u.   i1:bus1/p.u i1i:bus1/p. i1r:bus1/p. cosphi:bus1 "
"other","    -0.0300     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0290     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0280     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0270     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0260     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0250     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0240     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0230     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0220     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0210     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0200     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0190     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0180     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0170     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0160     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0150     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0140     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0130     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0120     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0110     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0100     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0090     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0080     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0070     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0060     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0050     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0040     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0030     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0020     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","    -0.0010     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","     0.0000     -0.0313      1.0271      1.0271      0.9682     -0.5207     -0.8162      1.0000 "
"other","     0.0005     13.6913      0.7658      0.7658      0.9231     -0.5055     -0.7723      0.9721 "
"other","     0.0012     13.7131      0.7657      0.7657      0.9220     -0.5164     -0.7638      0.9754 "
"other","     0.0022     13.7441      0.7655      0.7655      0.9212     -0.5320     -0.7521      0.9796 "
"other","     0.0032     13.7727      0.7654      0.7654      0.9217     -0.5467     -0.7420      0.9832 "
"other","All calcula     BB          BB          BB       WT Type 3   WT Type 3   WT Type 3   WT Type 3  "
"other","   Time      phiu/deg     u/p.u.      u1/p.u.   i1:bus1/p.u i1i:bus1/p. i1r:bus1/p. cosphi:bus1 "
"other","     0.0042     13.7993      0.7653      0.7653      0.9231     -0.5605     -0.7335      0.9861 "
"other","     0.0052     13.8241      0.7652      0.7652      0.9255     -0.5737     -0.7263      0.9885 "
"other","     0.0062     13.8473      0.7652      0.7652      0.9287     -0.5862     -0.7204      0.9905 "
"other","     0.0067     13.8581      0.7652      0.7652      0.9306     -0.5922     -0.7179      0.9913 "
"other","     0.0072     13.8627      0.7652      0.7652      0.9328     -0.5951     -0.7183      0.9916 "
"other","     0.0078     13.8678      0.7653      0.7653      0.9357     -0.5985     -0.7192      0.9918 "
"other","     0.0088     13.8738      0.7653      0.7653      0.9400     -0.6029     -0.7212      0.9920 "
"other","     0.0098     13.8774      0.7654      0.7654      0.9442     -0.6059     -0.7242      0.9921 "
"other","     0.0108     13.8789      0.7655      0.7655      0.9484     -0.6080     -0.7279      0.9919 "
"other","     0.0118     13.8785      0.7656      0.7656      0.9525     -0.6090     -0.7323      0.9916 "
"other","     0.0128     13.8765      0.7657      0.7657      0.9565     -0.6093     -0.7373      0.9912 "
"other","     0.0138     13.8732      0.7658      0.7658      0.9604     -0.6090     -0.7427      0.9907 "
"other","     0.0148     13.8688      0.7659      0.7659      0.9643     -0.6080     -0.7485      0.9900 "
"other","     0.0158     13.8634      0.7661      0.7661      0.9681     -0.6065     -0.7546      0.9893 "
"other","     0.0168     13.8572      0.7662      0.7662      0.9719     -0.6046     -0.7610      0.9884 "
"other","     0.0178     13.8504      0.7663      0.7663      0.9756     -0.6023     -0.7675      0.9875 "
"other","     0.0188     13.8430      0.7664      0.7664      0.9793     -0.5997     -0.7742      0.9865 "
"other","     0.0198     13.8351      0.7666      0.7666      0.9829     -0.5969     -0.7809      0.9854 "
"other","     0.0208     13.8270      0.7667      0.7667      0.9864     -0.5939     -0.7876      0.9843 "
"other","     0.0218     13.8186      0.7668      0.7668      0.9899     -0.5907     -0.7944      0.9831 "
"other","     0.0228     13.8100      0.7669      0.7669      0.9933     -0.5874     -0.8010      0.9819 "
"other","     0.0238     13.8013      0.7671      0.7671      0.9967     -0.5840     -0.8077      0.9806 "
"other","     0.0248     13.7926      0.7672      0.7672      1.0000     -0.5806     -0.8142      0.9793 "
"other","     0.0258     13.7838      0.7673      0.7673      1.0032     -0.5771     -0.8206      0.9780 "
"other","     0.0268     13.7752      0.7674      0.7674      1.0063     -0.5736     -0.8268      0.9767 "
"other","     0.0278     13.7666      0.7675      0.7675      1.0094     -0.5701     -0.8330      0.9753 "
"other","     0.0288     13.7581      0.7676      0.7676      1.0124     -0.5666     -0.8389      0.9740 "
"other","     0.0298     13.7498      0.7677      0.7677      1.0153     -0.5632     -0.8447      0.9726 "
"other","     0.0308     13.7416      0.7678      0.7678      1.0181     -0.5599     -0.8504      0.9713 "
"other","     0.0318     13.7336      0.7679      0.7679      1.0209     -0.5565     -0.8558      0.9700 "
"other","     0.0328     13.7258      0.7680      0.7680      1.0235     -0.5533     -0.8611      0.9687 "
"other","     0.0338     13.7183      0.7681      0.7681      1.0261     -0.5501     -0.8662      0.9674 "
"other","     0.0348     13.7109      0.7682      0.7682      1.0286     -0.5470     -0.8711      0.9661 "
"other","     0.0358     13.7038      0.7683      0.7683      1.0310     -0.5440     -0.8758      0.9648 "
"other","     0.0368     13.6962      0.7684      0.7684      1.0326     -0.5405     -0.8798      0.9636 "
"other","All calcula     BB          BB          BB       WT Type 3   WT Type 3   WT Type 3   WT Type 3  "
"other","   Time      phiu/deg     u/p.u.      u1/p.u.   i1:bus1/p.u i1i:bus1/p. i1r:bus1/p. cosphi:bus1 "
"other","     0.0378     13.6859      0.7683      0.7683      1.0307     -0.5346     -0.8812      0.9622 "
"other","     0.0388     13.6759      0.7683      0.7683      1.0290     -0.5289     -0.8827      0.9608 "
"other","     0.0398     13.6664      0.7683      0.7683      1.0274     -0.5234     -0.8841      0.9594 "
"other","     0.0408     13.6572      0.7683      0.7683      1.0260     -0.5181     -0.8856      0.9580 "
